,Product URL,Product Name,Price,Rating,Number of reviews,Description,ASIN,Product Description,Manufacturer
162,https://www.amazon.in/Rabbit-Caramello-Backpack-Multi-Function-Waterproof/dp/B07FHXNPCH/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1675355973&sprefix=ba%2Caps%252&sr=8-83,"R for Rabbit Caramello Delight Diaper Bag Backpack -Multi-Function Waterproof Mother Bag for Travel with Baby - Large Capacity, Durable and Stylish.(Grey Black) : Amazon.in: Baby Products","1,999",4.4 out of 5,167 with reviews,High-Quality Water Resistant Material: Made of Strong Oxford Fabric with its reinforced shoulder straps will guarantee for long-term use. Multi-Function: It is not just a Diaper Bag. It so trendy and fashionable that it can be used as Backpack for regular use. It can easily accommodate 15-inch laptop with all accessories. Large Capacity: Comes with more than 9 Pockets it has a large capacity to hold everything that your little one needed for their daily use.; Insulated Pockets: Caramello Delight Diaper bag comes with Insulated Pockets to keep baby’s food at a perfect temperature for hours. Comes with Changing Mat: Caramello Delight Diaper Bags comes with Changing Mat which becomes handy for mother when needed for diaper changing for the little one.; Closure Type: Zipper; Age Range Description: Adult Pattern Name: Solid; Strap Type: Adjustable,B07FHXNPCH,"R for Rabbit Caramello Delight Diaper Bags- Smart and Fashionable Diaper Bag for Moms Key Features: High-Quality Water Resistant Material: Made of Strong Oxford Fabric with its reinforced shoulder straps will help you for long-term use. Multi-Function: It is not just Diaper Bag. It so trendy and fashionable that it can be used as Backpack for regular use. It can easily accommodate 15-inch laptop with all accessories. Large Capacity: Comes with more than 9 Pockets it has the large capacity to hold everything that your little one needed for their daily use. Insulated Pockets: Caramello Diaper bag comes with Insulated Pockets to keep baby’s food at the perfect temperature for hours. Comes with Changing Mat: Caramello Delight Diaper Bags comes with Changing Mat which becomes handy for mother when needed for diaper changing for the little one. Creative Side Pockets: Accessibility is an important factor for Diaper bags. With its creative side pockets, it makes easy for Mom",fabric
163,https://www.amazon.in/Lavie-Malgana-Womens-Tote-Black/dp/B07PKHC72N/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1675355973&sprefix=ba%2Caps%252&sr=8-84,Lavie Women's Malnov Tote Bag | Ladies Purse Handbag : Amazon.in: Shoes & Handbags,"1,013",4.1 out of 5,452 with reviews,"Lavie Malnov tote is a stylish offering for ladies. It is durable, light weight and super spacious. Made from vegan leather, this large hand bag comes in Herringbone, Woven and Croco texture pattern at the front. Herringbone Texture- 45 cm in length x 14 cm in width x 30 cm in height Malnov hand bag has a top zip closure for safety and comfort. The interior has 2 slip pockets along with 1 zip pocket providing plenty of storage space for keeping phone, portable charger, keys, hairbrush, wallet, sunglasses, sanitizer and a pair of clothes. This latest tote is perfect for women to carry for a weekend getaway or even a day at the mall for shopping. It can be paired with formal pants & blazer as well as with a basic crop top and jeans. This spacious and sturdy bag makes for a perfect gift for all your occasions. The bag has a well stitched inner lining and high quality zippers for easy accessibility and storage.",ASIN : B07PKHC72N,"Lavie Malgana Women's Tote Bag Lavie Zarya Women's Tote Bag Lavie Horse Women's Tote Bag Lavie Betula Women's Tote Bag Lavie Yalta Women's Tote Bag Lavie Nova Women's Tote Bag Detachable & Adjustable Strap ✓ ✓ ✓ No No ✓ Main Strap Twin Shoulder Straps Twin Shoulder Straps Twin Round Straps Twin Shoulder Straps Twin Shoulder Straps Twin Shoulder Straps Closure Type Top Zipper Top Zipper Top Zipper Top Zipper Top Zipper Top Zipper Color Red, Navy, Tan, Black Grey, Dark Pink, Navy Blue, Brown, Black Ochre, Brown, Red, Navy, Black Purple, Brown, Coral, Mint, Dark Pink, Black, Tan, Silver, Green, Ochre Tan, Pink, Blue Red, Tan, Black Size Large Medium Medium Small Large Large No. of Compartments 1 2 2 2 2 1 No. of Pockets 4 5 5 5 5 4 Mobile + charger pocket inside ✓ ✓ ✓ ✓ ✓ ✓ Dimensions (in cms) 45 X 14 X 30 30.5 X 13 X 25.5 31.5 X 14 X 25.5 26.5 X 10 X 24.5 28.5 X 14.5 X 31 45 X 12 X 35 Fits a 13"" laptop ✓ No No No No ✓",Manufacturer : Lavie
164,https://www.amazon.in/Genie-Ltrs-School-Backpack-CAMELLIA17SBPIN/dp/B07QHMKHWH/ref=sr_1_85?crid=2M096C61O4MLT&keywords=bags&qid=1675355973&sprefix=ba%2Caps%252&sr=8-85,"Genie Camellia School Bag for Girls, 17 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls : Amazon.in: Health & Personal Care",701,4.2 out of 5,289 with reviews,"Outer Material : Nylon Twill, Color: Pink. The backpack is LIGHT WEIGHT yet strong enough to hold your school supplies. The superior quality NYLON TWILL material lends a beautiful shine and soft feel to the backpack. Dimensions (LxBxH): 12x8x17 inches, Capacity: 27 Litres, Weight: 440 grams, Water Resistant, Warranty type: Manufacturer; 1 year manufacturer warranty is non-transferable and valid for 1 year from the original date of purchase. Number of Compartments: 3 Spacious compartment to keep your essentials like textbooks, stationary, lunchbox etc. It can accommodate upto 12-14 notebook/textbook. One Side Pocket: The backpack provides 1 exterior full fabric side pocket for holding water bottle, clipping pens or pencil or storing other items. Multi Level Organizer: Reduce clutter and organize your school essentials with the multi-level organizer. Ergonomic Straps: There is padded back mesh and ergonomic straps that gives extra spine and shoulder support and helps in minimizing the load after carrying the bag through a busy day at campus. EASY GRAB PADDED HANDLE for added comfort and convenience to hold the bag. 3 Main Compartment, 1 External Pocket, 2 Side Stash Pockets, Back Padded Mesh",ASIN : B07QHMKHWH,,Manufacturer : Safari
165,https://www.amazon.in/Bennett-15-6-inch-Repellent-Backpack-ben_cas_blue/dp/B09WZKB54G/ref=sr_1_86?crid=2M096C61O4MLT&keywords=bags&qid=1675355973&sprefix=ba%2Caps%252&sr=8-86,"Bennett Laptop Bag for Menं & Women 15.6 inch, 35 L Water Resistant Bag Laptop Apple / Dell / Lenovo / Asus / Hp / Samsung / Mi / MacBook / Ultrabook / Thinkpad / Ideapad / Surfacepro (Blue) - Buy Bennett Laptop Bag for Menं & Women 15.6 inch, 35 L Water Resistant Bag Laptop Apple / Dell / Lenovo / Asus / Hp / Samsung / Mi / MacBook / Ultrabook / Thinkpad / Ideapad / Surfacepro (Blue) Online at Low Price in India - Amazon.in",512,4 out of 5,138 with reviews,"PERFECT SIZE & STORAGE SPACE: Laptop backpack with perfect size to hold things and your 15.6 inch laptop or 15 inch, 14 inch Laptop. Convenient main pockets for iPad, charger, binders, books, clothes, ect. Inside pockets keep your wallet, phone. school bag for girls / bags for women / kids school bag / college bags for boys / laptop backpack . COMPREHENSIVE WORKSPACE: Front two slanted pocket perfect for quick finds such as your ID for work, f gear laptop bags . keys for open door, two side pockets for water bottle and compact umbrella make your items organized. it can be use as school college bags for girls / backpack for men /backpacks for women . you can use it as a gift for men . bags for travelling COMFY & STURDY: Made from WATER RESISTANT and DURABLE ECO-FRIENDLY nylon fabric with Two PADDED shoulder straps, relieve the stress of shoulder, simple but comfortable back design offer your great back support, making your working, journey and travelling more convenient wherever you go. you can use it such as office bag for men . office bag for women . EFFORTLESS CARRYING: Light-weight Carrying and perfect for business traveling or trip, weekend getaways, back to school, outdoor activities and college bag for men etc; MULTIPURPOSE & SIZE: 20 x 12.2 x 5.7 Inch, perfect to throw under your seat on an airplane when you are traveling or on business trip. Suitable for back to school college, can be easily stored. Good choose for a business laptop backpack, work backpack, laptop bag for men and women, also will be a good gifts for women, gifts for men, gifts for boyfriend or girlfriend and gift bag for travelers. Strap type: Shoulder Strap Water Resistance Level: water_resistant",B09WZKB54G,"GREAT GIFT CHOICE About Bennett Registered by company that professional in design and produce laptop sleeve, case, bag, briefcase, backpack and other related bags over 16 years. We are aimed to offer customers high quality products with competitive prices under rich factory experience and exquisite craftsmanship. Simple, generous design is suitable for men, women, girls or college to use under any occasions. Classic Unisex Design Why BENNETT Casual Laptop Backpack? Separate Laptop Compartment: Fits UNDER 15.6 Inch Laptops (Gaming Laptop and Laptop 13 inch to 15.6 inch is recommended to choose ) Main Compartment: Thin clothes, headset, books, magazine, camera, CD's, etc Front Compartment: For Phones, pen, keys, wallet, purse, glasses and other small items. Handle: Sturdy handle and adjustable shoulder straps External:14.2 x 10.2 x 1.18 inch / 36 x 26 x 3.0 cm (L x W x H); Internal:13.4 x 9.5 x 1.0 inch / 35 x 24 x 2.5 cm (L x W x H); The great graduation gifts for college students, high school students, and middle school students Special day gift for your husband / wife / lover / son / daughter / father/ mother/ friends as Birthday gift and holiday gifts for men women ENOUGH CAPACITY Stylish appearance, unisex colors, large capacity, reasonable space partition. Meets the needs of daily commuting, perfects for business traveling, professional office work bag and other outdoor activities, college high school student backpack for men women. Highlights are mentioned below: Large capacity Comfy and sturdy High quality nylon material A perfect gift ENOUGH CAPACITY ERGONOMIC DESIGN PREMIUM EXQUISITE QUALITY FOLLOW YOUR HEART Bennett Casual Laptop BackpackBag school bags for boys girls 15.6-inch (Blue) Bennett Drax Pro laptop Backpack for Menं & Women 15.6 inch (Blue) Tabelito Casual laptop Backpack for mens & Women 15.6 inch (Blue) Product Type Laptop Backpack Laptop Backpack Laptop Backpack Compatible With 15.6"" Laptops and under 15.6"" Laptops and under 15.6"" Laptops and under Color Blue Blue Blue Fabric Type Water Resistant Water Resistant Water Resistant Model Year 2021 2021 2022 Lightweight Design ✓ ✓ ✓ Easy Access Front Compartment ✓ ✓ ✓ Integrated Pass-Through Trolley Strap","Texcoco Enterprises, 9958166528, Texcoco Enterprises, 9958166528"
166,https://www.amazon.in/AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_87?crid=2M096C61O4MLT&keywords=bags&qid=1675355973&sprefix=ba%2Caps%252&sr=8-87,Buy Auxter Faux Leather 23 Cms Duffle Bag(Aux_Gb_Le_Black -Se__0521_Black) at Amazon.in,376,4.3 out of 5,0,"Material / Dimension : Outer Material - Premium leatherette Fabric, Inner Material – Soft Polyester, Size: 43 cm x 23 cm x 23 cm. (L x B x H), Color : Black Capacity: 23 Liters, 1 Large Double Zip Closure Compartment, 1 external Mesh Organizer Pocket for the earphones, ID card, Sanitizer, House keys, Fitness Band. 1 Main Compartment for all your Gym Clothes, Gym belt, towel, Gym gloves, shaker, shoe Pair etc. Design: Design with Self Embossed logo On the Premium Leatherette Heavy Quality Material. 3.8 Cm Wide and 125 cm Long Adjustable Handle and Double side easy carry handle. Manufacturing & Warranty: This Product is made in INDIA By “The INDIAN KARIGAR “ and pass though the many quality checks and tests This Product is come With 1 year of Warranty. Suitable: Auxter Black Gym Bag/ Duffel bag is suitable for gym, Day trip bag, casual round bag, travel bag is suitable for men women boys and Girls. This Bag is trending For Gift Purpose",ASIN : B07F2H25NP,"Auxter BLACKY Gym bag is the perfect companion for your daily workout or as a second carry-on during your weekend getaway. It made from leather material for better comfort and durability. The large compartment of the bag for your gym clothes and other personal items. It has a comfortable, sturdy and adjustable strap, so it can be used as a handbag or cross bag as you like. It's is perfect for travel, sports, workout, athletics, fitness, running, jogging, track and field, basketball, tennis, soccer, football, yoga, swimming, camping, hiking, overnight and other outdoor activities. Shoulder Strap Two reinforced belts on each side of the duffle bag act as handles for a versatile means of carrying. The long shoulder strap has a buckle which is fully adjustable to support a customized fit. Large Capacity This bag has a spacious compartment with large volume capacity. It is spacious enough to accommodate your gym clothes and other personal items. When not in use, this gym bag folds into a flat, compact size, taking up minimal space on a shelf or in a closet. Durable Made of quality leather, the bag is of a solid construction with sturdy stitching to protect against wear and tear. It has a strong two-way zipper closure which pulls without any resistance.",Manufacturer : Auxter
167,https://www.amazon.in/F-Gear-Enzo-Red-Sports-Waist-Bag/dp/B0862LF7HS/ref=sr_1_94?crid=2M096C61O4MLT&keywords=bags&qid=1675355973&sprefix=ba%2Caps%252&sr=8-94,"F Gear Enzo Sports Waist Bag (.Red) : Amazon.in: Bags, Wallets and Luggage",197,4.2 out of 5,70 with reviews,One zippered compartment suitable for keys/napkins/wallet/mobile etc. One inside pocket with two small sleeves for credit card/passport etc. This fanny pack is suitable for only 250ml bottle. This fanny pack is water resistant. Premium YKK Japanese Zippers& sliders with an adjustable waist strap. Comes with The F Gear promise of quality and durability.,ASIN : B0862LF7HS,,Manufacturer : F Gear
168,https://www.amazon.in/Motherly-Diaper-Bags-Travel-Basic/dp/B07PKQ3WJZ/ref=sr_1_95?crid=2M096C61O4MLT&keywords=bags&qid=1675355973&sprefix=ba%2Caps%252&sr=8-95,"Motherly Diaper Bags for Mom Travel Basic Edition (Navy Blue,Pack of 1) : Amazon.in: Baby Products","1,516",4.5 out of 5,367 with reviews,"Capacity: 19 liters, Weight: 566gm What’s new: Well-researched, upgraded fabric and hardware (zippers, rivets, gauge buttons) which is exclusively used to save you those extra bucks while maintaining the highest quality standards!! Light-weighted. Won’t add bulk and yet durable to sustain heavy weight.KEEP HOT WATER OR MILK WARM - Warm time of hot water or milk stored in the milk bottle pockets is 2 hours. Pattern Name: Solid; Lining Description: Polyurethane; Age Range Description: Adult",B07PKQ3WJZ,missing,Waterproof Oxford Fabric
169,https://www.amazon.in/ALIZA-Womens-Tote-Bag-Black/dp/B08JJ8RQNR/ref=sr_1_96?crid=2M096C61O4MLT&keywords=bags&qid=1675355973&sprefix=ba%2Caps%252&sr=8-96,Buy ALIZA Women's Tote Bag (Black) at Amazon.in,426,4 out of 5,893 with reviews,One compartment ( Number of Pocket.3) Size: Large / Looked: Beautiful Messenger/Tote bag Outer Material Type: Polyurethane,missing,"ALIZA Women's Tote Bag · This solid and PU or faux leather tote bag proves to be an ideal choice to gift to your lady. It is functional and tends to keep or be organized with her shopping or casual outings. it is multi-functional. Easy to carry forshopping, travel, work, office, beach, parties, dance, spa, gym, yoga, camping, hiking, and even at your workplace. · Adding a great collection of convenience and safety to your accessory wardrobe, this handbag comes with leather handles that allow you to lug it anywhere, worry-free irrespective of the weight and quantity it has. The dual Hand-stitched PU web handles perfectly sit on your shoulder and helps you to carry all kinds of stuff easily! The bag is light in weight, spacious in space, perfect in workmanship and exquisite in craftsmanship. · This latest tote is perfect for women to carry for a weekend getaway or even a day at the mall for shopping. It can be paired with formal pants & blazer as well as with a basic crop top and jeans. This spacious and sturdy bag makes for a perfect gift for all your occasions.The bag has a well stitched inner lining and high quality zippers for easy accessibility and storage. ABOUT OUR PRODUCT These reusable shopping bags are reinforced with handmade stitches which make them hold heavy loads safely and durable for the long run. • Sturdy & Long Lasting These reusable shopping bags are reinforced with handmade stitches which make them hold heavy loads safely and durable for the long run. • Ideal Present for Your Lady These bags make a lovely and great gift for your mum or friends or loved ones on special days. Surprise your special lady love with this graceful present. • Good Quality Leather The leather used in making the product is of top quality, so without any doubt just go for it !",missing
170,https://www.amazon.in/ASTRID-Black-Textured-Laptop-Accessory/dp/B09Z2G37YY/ref=sr_1_97?crid=2M096C61O4MLT&keywords=bags&qid=1675355973&sprefix=ba%2Caps%252&sr=8-97,ASTRID Women's 17'' Black and White Textured Laptop Bag With Accessory Pouch : Amazon.in: Computers & Accessories,999,3.9 out of 5,13 with reviews,✅ Well cushioned Laptop compartment and spacious enough to carry for cloth ✅ Breathable and adjustable shoulder straps relieve the stress of shoulder. ✅ Made of Durable Dhurry Fabric with metal zippers. Ensure a secure & long-lasting usage everyday & weekend ✅ Made From 100% Sustainable And Natural Materials. ✅ This Bag Is Entirely Designed And Made In India Using Finest Quality Materials.,ASIN : B09Z2G37YY,,"Manufacturer : Saav Tex Private Limited , Kundli, Sonipat (Haryana)"
171,https://www.amazon.in/FUR-JADEN-Backpack-Accessories-Organiser/dp/B0BSHBH9K2/ref=sr_1_98?crid=2M096C61O4MLT&keywords=bags&qid=1675355973&sprefix=ba%2Caps%252&sr=8-98,"Buy FUR JADEN 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls (Black) at Amazon.in","1,199",4.9 out of 5,32 with reviews,"Care Instructions: Wipe with Damp Cloth Essence: This Fur Jaden smart laptop backpack is for Men and Women who are looking for a voguish, modernistic and branded backpack while having the option to not compromise on quality and be able to carry tons of stuff. Easy Access Pockets: A sleek anti theft pocket on the back as well as 2 pockets on the front side help keep all your belongings comfortably organised. Multi Functional: This Fur Jaden Smart Backpack for men and women comes with a USB Charging Port which offers a convenient way to ensure you never run out of battery on the go. Organizer Pockets in the front compartment help keep al your accessories organized. Padded Laptop compartment helps keep your laptop safe. Ergonomic Design: The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps to reduce the load bearing on your shoulders while the padded ventilated air mesh helps reduce sweat. This makes this bagpack a suitable alternative to bulky and unsightly laptop backpacks. The compact design of this Fur Jaden smart travel bag helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease. Dimensions: 48 CM (H) x 30CM (W) x 15CM (D). Weight: 450 Grams. Volume: 22L Warranty: 1 Year Manufacturer Warranty Against Manufacturing Defects.",ASIN : B0BSHBH9K2,missing,Manufacturer : Fur Jaden
172,https://www.amazon.in/Kuber-Industries-Transparent-Resistant-Handle-Set/dp/B08WK5QJ5D/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1675355973&sprefix=ba%2Caps%252&sr=8-99,"Kuber Industries Travel Toiletry Bag|Undergarments Organizer Bag|Makeup Bags|Transparent Shaving Bag for Men|Water Resistant with Zipper and Handle|Set of 2 (Cream) : Amazon.in: Bags, Wallets and Luggage",174,4 out of 5,4 with reviews,"PACKAGE CONTAINS: 2 Piece Toiletry Traveling Organizer|| MATERIAL: PVC || PRODUCT DIMENSION: 20 x 9 x 11 CM CONVENIENT: It is small enough to fit into any travel luggage, backpack, and even carried on one hand! Whether you are travelling for business or personal reasons, this portable bag will certainly meet your needs. MULTI-FUNCTIONAL: The Bag Can be used a Toiletry Wash Bag, Travel Storage Organizer, Makeup Organizer, Cosmetic Bag, Portable Travel Kit Organizer, Household Storage Pack, Shaving Kit Bag, Dopp Kit Etc. HIGH-QUALITY DURABLE MATERIAL: This exceptional toiletry travel bag is made of Durable Material, which is known for its lightweight yet durable qualities, the perfect combination for traveling.Making this the perfect bathroom bag, shaving bag, and travel dopp kit. KEEP YOUR THINGS NEAT & TIDY: By using these organizers' two compartments, you can organize your things exactly the way you want. No more digging through messy luggage to find that bra or that pair of socks. Save time and effort - everything has its place in these great bags!",B08WK5QJ5D,"Kuber Industries is a customer-loved brand that brings you everything you need to make a house a home. Right from nifty storage solutions to smart kitchen essentials, our products are known for their premium and durable quality. Why Us? The quality, and durability of our products, combined with affordability sets us apart. Find everything your home needs, hassle-free at Kuber. Organization Section Visit the Store",0.11 Kilograms
173,https://www.amazon.in/Baggit-Womens-Sling-Bag-Blue/dp/B0BNTL13B4/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1675355973&sprefix=ba%2Caps%252&sr=8-100,Buy Baggit Women's Sling Bag - XXS (Blue) at Amazon.in,480,rmissing,0,"The mini hobo pouch forms a characteristic curve between the two ends giving it a slouchy posture. It comes with a long strap designed to wear over the shoulder. XXS Size l Blue exterior with 1 main compartment I 2 total number of pocket I Zipper closure I Cruelty-free premium material. Dimension :- Length : 22.23 cm x Width : 6.99 cm x Height : 13.97 cm Made in India | 6 Months warranty | Leading fashion sling bag brand since 30 years. The elegant women's sling bag is a perfect match for different occasions, such as travel, shopping, and other daily use, which could be a great ideal gift for your family and friends on their birthdays, anniversaries, weddings, and other special events.",ASIN : B0BNTL13B4,missing,Manufacturer : Baggit India Pvt Ltd
174,https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LF4RT5/ref=sr_1_101_sspa?crid=2M096C61O4MLT&keywords=bags&qid=1675355973&sprefix=ba%2Caps%252&sr=8-101-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,"Buy FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey ,Oxford Fabric) at Amazon.in","1,499",4.4 out of 5,292 with reviews,"PRACTICAL AND ELEGANT:Made with Oxford Fabric, a stylish laptop bag for daily travel and short trips; Pocket Description: Utility Pocket; Age Range Description: Adult; Style Name: Travel Backpacks; Special Features: Laptop Compartment Pocket Description: Utility Pocket; Special Features: Laptop Compartment; Age Range Description: Adult; Style Name: Travel Backpacks Water Resistance Level: Water Resistant; Compartment Description: Greater Than 17 Inches",B084LF4RT5,"FATMUG Retric Convertible Laptop Bag FATMUG Retric Convertible Laptop Bag At Fatmug Designs, our prime focus is quality and convenience. Crafted with the premium oxford fabric and sturdy hardware, FATMUG Retric Convertible Laptop Bag is a practical and stylish unisex bag. This multifunctional convertible laptop briefcase bag features top carry handles, a detachable sling and two hidden adjustable shoulder straps easily converts it into a backpack as and when required. Stay Organized at all times Main Back Compartment Thoughtfully designed spacious main compartment with dedicated space for Laptop, tablet and other important documents. Main Front Compartment Neatly designed main front compartment of the bag has dedicated space for books/notebooks/diary and brackets for pen to keep everything organized. Spacious Outer Zippers 6 spacious outer zipper pockets ensure you have enough space and easy access to all your frequently needed items. Features of FATMUG Retric Convertible Laptop Bag Hidable Backpack Straps The backpack straps and handles can be hidden to convert it into a messenger/satchel bag as per need and convenience. Strong Detachable Dog Hooks Tested for 30 kgs of weight, these robust dog hooks make the straps hide-able and convert the bag to a briefcase when needed Smart Retractable Handles Retractable handles stay flat on the surface when not needed. The handles on the top and the side give you the option of carrying the bag vertically or horizontally like a briefcase Smooth, Stylish and Quality Zippers Smooth durable zippers allow easy access to inside things without getting stuck and are built to last a lifetime Multipurpose Design Daily Use Laptop Bagpack The Fabric of the bag has water and wind-resisting properties as well as prevents accumulation of dirt between fibers making it ideal for daily rough use Office Use Multiple pockets to organise your stuff with all Laptop sizes easily fitting into the main compartment and the rich texture of the bag makes it a quintessential office bag Business Trips With focus on utility, space and style, this can be your ideal business trip bag or for other weekender/overnight journeys. FATMUG Convertible Laptop Backpack FATMUG Crossbody Bagpack FATMUG NewGen Tech Bagpack FATMUG Sling Buddy Messenger Bag FATMUG Foldable Bagpack Capacity 20 Litres 20 Litres 22 Litres 9 Litres 25 Litres Dimensions 41.9 x 31.7 x 14 cm 48 x 30 x 14 cm 48.2 x 30.4 x 15.2 cm (L x B x H) 33 x 23 x 11.5 cm Unfolded: 43x29x15 cm | Folded: 23x18x2.5 cm Weight 900 Grams 490 Grams 1400 grams 580 Grams 270 Grams No. of Compartments/Pockets 2 Main Compartments, 2 Internal Pockets, 6 External Pockets 1 Main Laptop Compartment, 3 External Pockets, 1 Secret Pocket Dedicated Laptop Compartment, 1 Main Tech Organizer Pocket, 5 External Quick Access Pockets 1 Main Compartment, 4 Internal Pockets, 2 External Pockets 1 Main Compartment, 3 External Pockets, 1 Internal Pocket Available Colors Light Grey, Dark Grey, Navy Blue Light Grey, Dark Grey, Navy Blue Light Grey, Dark Grey, Navy Blue Light Grey, Dark Grey, Navy Blue Black, Grey, Red, Navy Blue, Sky Blue","Fatmug Designs, Delhi"
175,https://www.amazon.in/BLUFIN-Unisex-Laptop-Backpack-Large/dp/B09TRZ9CL2/ref=sr_1_102_sspa?crid=2M096C61O4MLT&keywords=bags&qid=1675355973&sprefix=ba%2Caps%252&sr=8-102-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,"Buy BLUFIN Unisex Laptop Backpack (Large, 45 L, Grey) at Amazon.in",639,3.9 out of 5,9 with reviews,school bag backpack college bag Style Name: Casual; Water Resistance Level: Water Resistant; Strap Type: Cross-Body; Closure Type: Zipper; Age Range Description: Big Kid; Special Features: Laptop Compartment; Pattern Name: Solid,ASIN : B09TRZ9CL2,missing,Manufacturer : bluecraft in telangana hyderabad
176,https://www.amazon.in/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1675356687&sprefix=ba%2Caps%252&sr=8-99,Bennett™ Mystic Unisex Adult Men's Laptop Bag 15.6 inch Side Shoulder Briefcase Satchel Messenger Business Bags for Men & Women Front Pocket for Laptop Accessories - Black (6 Month Warranty) - Buy Bennett™ Mystic Unisex Adult Men's Laptop Bag 15.6 inch Side Shoulder Briefcase Satchel Messenger Business Bags for Men & Women Front Pocket for Laptop Accessories - Black (6 Month Warranty) Online at Low Price in India - Amazon.in,512,4.1 out of 5,944 with reviews,"PREMIUM QUALITY MATERIAL: This laptop computer briefcase is made of high-quality water repellent fabric, and well-made of foam pad inside. The laptop briefcase equipped with a removable shoulder strap and a soft carry handle, you can easily switch the carry way you want. LIGHTWEIGHT AND MULTIFUNCTIONAL: It provide a removable shoulder strap, can be use as shoulder bag or handbag base on your need; top handle strap, and comes with adjustable strap with. It will be a good partner for your daily use or business trip. EXCELLENT DETAILS: The laptop bag with exquisite zippers, durable hook of strap and soft handle, which make it more comfortable to carry and use. Ensure a secure and long-lasting usage everyday as office work bag, travel laptop briefcase, business laptop case, college laptop bag. DIMENSION: External: 16 x 12 x 3 inch; Dimension: 16.5 x 11.5 x 2.5 inch. Suitable for 14-15.6 inch: Dell, Acer, ASUS, Samsung, HP and other brand laptops.(Please allow a little size different because of manual measurement). Great gifts choice for birthday, work anniversary. BENNETT Warranty: Exchange within (6 months) if you don't like. If any problems, please do not hesitate to contact us. We will provide the best solution for you.",B09CV24TMK,"GREAT GIFT CHOICE About Bennett Registered by company that professional in design and produce laptop sleeve, case, bag, briefcase, backpack and other related bags over 16 years. We are aimed to offer customers high quality products with competitive prices under rich factory experience and exquisite craftsmanship. Simple, generous design is suitable for men, women, girls or college to use under any occasions. Bennett Mystic Polyester Laptop Shoulder Bag Carrying Briefcase Sleeve Case Why BENNETT Mystic Laptop Bag? Separate Laptop Compartment: Fits UNDER 15.6 Inch Laptops (Gaming Laptop and Laptop 13 inch to 15.6 inch is recommended to choose ) Main Compartment: Thin clothes, headset, books, magazine, camera, CD's, etc Front Compartment: For Phones, pen, keys, wallet, purse, glasses and other small items. Handle: Sturdy handle and adjustable shoulder straps External:16.9 x 13.4 x 2.3 inch / 43 x 34 x 6 cm (L x W x H); Internal:16.3 x 12.7 x 1.9 inch / 41.5 x 32.5 x 5 cm (L x W x H); The great graduation gifts for college students, high school students, and middle school students MYSTIC LAPTOP BAG Large capacity Comfy and sturdy High quality nylon material A perfect gift MYSTIC LAPTOP BAG BACK LUGGAGE STRAP DESIGN PREMIUM EXQUISITE QUALITY FOLLOW YOUR HEART Bennett Mystic 15.6 inch Laptop Shoulder Messenger Sling Office Bag (Black) Tabelito Office Laptop Bag For Men and women Briefcase 15.6 Inch (Black) Tabelito Dexter Prime 15.6 inch Slim Laptop Shoulder Messenger Bag (Black) Tabelito DEXTER PRO Office Laptop Bag Briefcase/MacBook 15.6 Inch Bag (Black) Bennett Mystic PRO 15.6 inch Laptop Shoulder Messenger Bag (Black) Value 749 899 749 899 899 Material Khadi Khadi Khadi Khadi Khadi/Rexine Color Black Black Black Black Black/Grey Fabric Type Water Resistant Water Resistant Water Resistant Water Resistant Water Resistant Model Year 2021 2020 2022 2022 2021 Lightweight Design ✓ ✓ ✓ ✓ ✓ Easy Access Front Compartment ✓ ✓ ✓ ✓ ✓ Tablet Pocket ✓ ✓ ✓ Integrated Pass-Through Trolley Strap ✓ ✓ ✓ ✓ Compatible With 15.6"" Laptops and under 15.6"" Laptops and under 15.6"" Laptops and under 15.6"" Laptops and under 15.6"" Laptops and under","Texcoco Enterprices, 9958166528, ?Texcoco Enterprices, 9958166528"
